formula,kappa_L,kappa_units,temperature_K,method,method_tier,tier_name,weight,kappa_basis,struct_a_A,struct_spacegroup,struct_sg_symbol,struct_prototype,struct_site_ordering,struct_species,struct_frac_coords,struct_grade,lattice_convention,source,source_doi,source_url,source_location,struct_source,struct_source_url,struct_source_detail,struct_id,struct_same_paper_as_kappa,stoichiometry,parent_formula
TiBeIr2,15.019,W/m/K,440.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,14.663,W/m/K,450.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,14.323,W/m/K,460.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,14.0,W/m/K,470.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,13.691,W/m/K,480.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,13.396,W/m/K,490.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,13.114,W/m/K,500.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,12.843,W/m/K,510.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,12.584,W/m/K,520.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,12.335,W/m/K,530.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,12.097,W/m/K,540.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,11.867,W/m/K,550.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,11.646,W/m/K,560.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,11.434,W/m/K,570.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,11.229,W/m/K,580.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,11.031,W/m/K,590.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,10.841,W/m/K,600.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,10.657,W/m/K,610.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,10.479,W/m/K,620.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,10.308,W/m/K,630.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
TiBeIr2,10.142,W/m/K,640.0,BTE,1,full BTE,1.0,,5.891077,225.0,Fm-3m,full Heusler (L2_1 / Cu2MnAl),,"[""Ti"", ""Ti"", ""Ti"", ""Ti"", ""Be"", ""Be"", ""Be"", ""Be"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir"", ""Ir""]","[[0.0, 0.0, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.0], [0.5, 0.5, 0.5], [0.0, 0.0, 0.5], [0.0, 0.5, 0.0], [0.25, 0.25, 0.75], [0.25, 0.75, 0.75], [0.25, 0.75, 0.25], [0.25, 0.25, 0.25], [0.75, 0.25, 0.25], [0.75, 0.75, 0.25], [0.75, 0.75, 0.75], [0.75, 0.25, 0.75]]",A,primitive->conventional (x sqrt2),BTE master (PhononDB/Carrete/npj/SciRep),,https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,,PhononDB (Togo/NIMS MDR),https://mdr.nims.go.jp/datasets/ec367855-1232-400f-a3cb-5b2ac4e1546c,"LTC-calc.log unit cell (PBEsol-relaxed), same file as kappa",mp-866154,True,stoichiometric,TiBeIr2
